age,job_n,marital_n,education_n,default_n,housing_n,loan_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
46,1,0,4,0,1,0,273.0,4,1.1,93.994,-36.4,4.856
53,2,0,5,0,0,0,51.0,4,1.4,93.444,-36.1,4.965
43,6,0,5,0,1,1,307.0,1,-1.8,93.075,-47.1,1.405
38,9,0,5,0,0,0,144.0,2,-1.1,94.767,-50.8,1.03
28,2,0,1,0,1,0,158.0,1,-3.4,92.649,-30.1,0.719
46,6,0,5,0,0,0,249.0,1,-1.8,93.075,-47.1,1.483
27,2,1,5,0,0,0,540.0,1,-0.1,93.798,-40.4,4.86
29,8,0,4,0,1,1,644.5,2,1.4,93.918,-42.7,4.963
36,6,1,5,0,1,1,147.0,2,-1.8,92.893,-46.2,1.334
31,3,0,0,0,1,1,240.0,2,1.4,94.465,-41.8,4.961
46,6,0,5,0,1,0,83.0,2,-1.1,94.601,-49.5,1.032
32,2,1,5,0,1,0,59.0,1,-0.1,93.2,-42.0,4.021
36,1,0,1,0,1,0,117.0,1,1.1,93.994,-36.4,4.86
55,3,0,3,0,1,0,71.0,6,1.4,93.918,-42.7,4.962
27,2,1,1,0,1,0,606.0,3,1.4,93.918,-42.7,4.958
40,4,0,5,0,1,1,133.0,2,-1.8,92.893,-46.2,1.25
39,6,2,5,0,0,0,91.0,2,1.4,94.465,-41.8,4.866
45,2,0,1,0,1,0,155.0,1,-1.8,92.893,-46.2,1.327
51,1,1,1,0,0,0,171.0,1,1.4,93.918,-42.7,4.962
60,5,2,1,0,1,0,223.0,2,1.1,93.994,-36.4,4.855
47,4,0,4,0,1,0,60.0,1,-1.8,92.893,-46.2,1.344
29,2,1,5,0,0,0,441.0,1,1.4,93.918,-42.7,4.963
36,6,0,5,0,0,0,450.0,1,-1.8,93.075,-47.1,1.405
28,1,1,1,0,1,0,221.0,2,1.1,93.994,-36.4,4.859
46,0,0,3,0,0,0,165.0,2,1.1,93.994,-36.4,4.856
28,8,1,5,0,1,0,187.0,1,-1.8,93.075,-47.1,1.405
47,2,1,3,0,0,0,253.0,2,-1.8,92.893,-46.2,1.327
42,6,0,1,0,0,0,59.0,2,-0.1,93.2,-42.0,4.076
32,2,2,5,0,1,0,151.0,1,1.4,93.918,-42.7,4.963
31,1,0,1,0,1,0,303.0,2,1.4,94.465,-41.8,4.967
44,1,0,4,0,0,1,93.0,1,1.4,93.444,-36.1,4.97
34,3,0,1,0,1,0,562.0,3,1.4,94.465,-41.8,4.865
55,4,0,4,0,0,0,155.0,1,1.4,93.918,-42.7,4.962
42,6,0,5,0,0,0,644.5,2,-1.8,93.075,-47.1,1.405
38,3,2,5,0,0,0,154.0,1,-0.1,93.2,-42.0,4.153
32,4,0,4,0,0,0,293.0,2,1.1,93.994,-36.4,4.858
46,7,0,3,0,1,0,236.0,2,-2.9,92.963,-40.8,1.262
28,6,1,5,0,0,0,324.0,1,-3.4,92.431,-26.9,0.739
28,1,1,1,0,0,0,644.5,2,-1.8,92.893,-46.2,1.281
34,3,1,1,0,0,1,160.0,1,1.1,93.994,-36.4,4.857
52,1,0,1,0,1,0,644.5,1,-0.1,93.2,-42.0,4.153
36,3,0,0,0,1,0,97.0,6,1.4,93.918,-42.7,4.96
47,0,0,0,0,0,0,637.0,2,1.4,93.918,-42.7,4.961
42,3,0,2,0,0,0,179.0,1,1.1,93.994,-36.4,4.86
40,3,1,2,0,1,0,155.0,3,-1.8,93.075,-47.1,1.405
69,3,0,5,0,1,0,400.0,3,-2.9,92.201,-31.4,0.883
40,6,0,5,0,1,0,16.0,6,1.4,93.918,-42.7,4.96
55,6,0,2,0,0,1,87.0,1,-1.8,92.893,-46.2,1.25
48,3,0,3,0,0,0,63.0,5,1.4,94.465,-41.8,4.959
21,7,0,1,0,1,1,85.0,3,1.4,93.918,-42.7,4.962
34,9,0,0,0,1,0,250.0,1,1.4,94.465,-41.8,4.864
36,4,2,5,0,1,0,147.0,2,1.1,93.994,-36.4,4.856
43,4,0,3,0,0,0,110.0,6,1.4,93.918,-42.7,4.957
33,0,0,1,0,1,0,101.0,3,1.4,93.444,-36.1,4.965
29,4,1,5,0,0,1,644.5,3,1.4,93.918,-42.7,4.963
47,3,0,1,0,1,0,224.0,3,1.4,94.465,-41.8,4.961
46,1,0,5,0,1,0,134.0,1,1.4,93.444,-36.1,4.964
34,7,1,5,0,1,1,35.0,1,1.1,93.994,-36.4,4.86
19,10,1,5,0,1,0,121.0,5,-1.8,92.893,-46.2,1.354
42,9,0,5,0,1,0,154.0,1,1.1,93.994,-36.4,4.857
58,5,2,4,0,0,0,60.0,6,1.4,93.918,-42.7,4.961
24,4,1,5,0,1,1,467.0,3,-1.1,94.767,-50.8,1.049
42,6,0,1,0,0,0,204.0,1,1.4,93.918,-42.7,4.962
57,2,1,1,0,1,0,479.0,1,-2.9,92.201,-31.4,0.873
36,3,0,3,0,1,0,264.0,3,1.4,93.918,-42.7,4.958
42,3,2,0,0,1,0,273.0,1,1.1,93.994,-36.4,4.858
33,3,1,3,0,1,0,155.0,1,1.1,93.994,-36.4,4.856
36,1,0,1,0,1,0,229.0,2,1.1,93.994,-36.4,4.858
36,3,0,5,0,1,0,219.0,4,1.1,93.994,-36.4,4.864
31,1,1,1,0,1,1,289.0,3,-1.8,93.075,-47.1,1.405
21,1,1,1,0,1,1,644.5,2,-1.8,93.075,-47.1,1.435
36,4,0,2,0,0,0,316.0,2,-1.8,93.075,-47.1,1.405
31,2,0,5,0,1,1,64.0,1,-0.1,93.2,-42.0,4.153
44,7,0,3,0,1,0,206.0,2,-1.8,92.893,-46.2,1.334
26,1,1,5,0,1,0,223.0,1,-1.8,92.893,-46.2,1.327
30,1,1,1,0,1,0,40.0,1,-1.8,93.075,-47.1,1.405
26,2,1,1,0,0,0,416.0,2,1.1,93.994,-36.4,4.856
43,2,0,3,0,0,0,207.0,1,1.1,93.994,-36.4,4.86
61,6,0,5,0,1,0,147.0,1,-3.4,92.649,-30.1,0.715
32,4,0,5,0,0,0,224.0,1,1.4,93.444,-36.1,4.963
37,6,1,5,0,0,0,107.0,1,-1.8,92.893,-46.2,1.344
49,3,0,3,0,1,0,170.0,2,1.1,93.994,-36.4,4.859
33,3,0,0,0,0,0,219.0,1,1.4,93.918,-42.7,4.96
53,2,0,5,0,0,0,160.0,6,-1.8,92.893,-46.2,1.334
28,2,1,1,0,0,0,498.0,2,1.1,93.994,-36.4,4.859
24,2,1,1,0,0,0,644.5,1,1.4,94.465,-41.8,4.864
89,5,2,0,0,0,0,245.0,1,-1.7,94.055,-39.8,0.72
40,4,0,5,0,1,0,248.0,1,-1.8,92.893,-46.2,1.327
44,7,2,3,0,0,0,114.0,1,-1.8,93.075,-47.1,1.415
46,3,0,0,0,1,0,58.0,3,1.4,93.444,-36.1,4.966
34,2,1,1,0,1,0,161.0,2,1.4,94.465,-41.8,4.958
40,2,2,1,0,0,0,644.5,2,1.4,93.918,-42.7,4.962
26,3,0,3,0,0,0,366.0,1,1.4,93.918,-42.7,4.962
55,5,0,1,0,0,0,644.5,1,1.1,93.994,-36.4,4.857
41,4,0,4,0,1,0,644.5,4,1.1,93.994,-36.4,4.86
81,0,2,0,0,1,0,151.0,6,-3.4,92.649,-30.1,0.719
44,3,0,5,0,0,0,118.0,2,1.4,93.918,-42.7,4.962
35,3,1,3,0,0,0,395.0,2,1.1,93.994,-36.4,4.858
41,1,0,3,0,1,0,251.0,3,1.1,93.994,-36.4,4.857
28,1,1,3,0,1,1,252.0,5,-2.9,92.963,-40.8,1.281
28,2,1,1,0,0,0,571.0,1,-1.8,93.075,-47.1,1.365
49,6,0,5,0,0,0,215.0,2,-2.9,92.963,-40.8,1.266
38,0,0,2,0,1,0,201.0,2,1.1,93.994,-36.4,4.857
83,5,0,1,0,1,0,96.0,1,-3.0,92.713,-33.0,0.72
52,3,2,0,0,1,0,292.0,6,1.4,93.918,-42.7,4.963
44,4,0,4,0,0,0,132.0,3,-1.8,92.893,-46.2,1.299
47,2,0,5,0,0,0,252.0,2,1.4,94.465,-41.8,4.961
31,2,0,5,0,1,1,173.0,1,-1.8,92.893,-46.2,1.244
39,8,0,1,0,1,0,175.0,5,1.1,93.994,-36.4,4.855
43,3,0,3,0,1,1,99.0,4,-1.8,92.893,-46.2,1.354
41,9,0,1,0,0,0,56.0,6,1.1,93.994,-36.4,4.86
34,3,0,5,0,1,0,644.5,3,-1.8,92.893,-46.2,1.281
65,5,0,5,0,0,0,318.0,1,-1.8,92.893,-46.2,1.266
33,3,0,2,0,1,0,17.0,6,1.4,93.918,-42.7,4.962
37,2,0,1,0,0,1,644.5,2,1.1,93.994,-36.4,4.859
38,2,1,3,0,0,0,275.0,2,-1.8,93.876,-40.0,0.699
59,4,0,4,0,1,0,457.0,2,-1.7,94.215,-40.3,0.861
36,2,1,5,0,1,0,55.0,1,1.4,93.444,-36.1,4.962
48,4,0,4,0,1,0,220.0,2,1.1,93.994,-36.4,4.855
33,2,1,1,0,1,0,68.0,2,1.1,93.994,-36.4,4.858
38,1,0,1,0,0,0,62.0,1,1.1,93.994,-36.4,4.855
31,2,1,5,0,1,1,140.0,3,1.4,93.444,-36.1,4.962
50,4,1,5,0,1,0,174.0,1,1.4,93.444,-36.1,4.964
29,1,1,4,0,0,1,305.0,2,1.1,93.994,-36.4,4.857
39,4,0,2,0,0,1,155.0,3,1.1,93.994,-36.4,4.857
38,9,0,3,0,0,0,120.0,1,1.1,93.994,-36.4,4.856
37,4,1,4,0,0,0,482.0,1,1.4,93.918,-42.7,4.962
58,3,0,3,0,1,0,80.0,1,-0.1,93.2,-42.0,4.153
45,2,0,1,0,1,0,72.0,2,1.1,93.994,-36.4,4.859
32,2,0,1,0,0,0,549.0,2,1.4,93.918,-42.7,4.96
29,4,1,5,0,0,1,222.0,1,-1.8,93.075,-47.1,1.405
31,4,1,5,0,1,1,241.0,5,-2.9,92.963,-40.8,1.224
39,2,0,5,0,1,0,90.0,2,1.4,93.444,-36.1,4.968
28,8,0,5,0,1,1,186.0,3,1.4,93.918,-42.7,4.963
44,4,2,4,0,0,0,112.0,1,1.4,94.465,-41.8,4.958
30,3,0,2,0,1,0,55.0,6,1.4,93.918,-42.7,4.963
25,4,1,4,0,1,0,65.0,1,1.1,93.994,-36.4,4.864
42,2,0,0,0,0,0,148.0,1,1.1,93.994,-36.4,4.86
32,2,0,5,0,1,0,155.0,1,-0.1,93.2,-42.0,4.076
41,7,0,3,0,0,1,322.0,1,-1.8,93.075,-47.1,1.466
33,8,0,5,0,1,0,50.0,1,1.1,93.994,-36.4,4.856
50,2,2,1,0,0,0,45.0,1,1.1,93.994,-36.4,4.857
54,4,0,2,0,1,0,177.0,6,1.4,93.918,-42.7,4.962
39,2,0,5,0,1,0,138.0,1,1.4,94.465,-41.8,4.958
24,2,0,1,0,0,1,61.0,1,1.1,93.994,-36.4,4.857
35,6,0,5,0,1,0,309.0,1,-0.1,93.798,-40.4,5.0
50,3,2,1,0,0,1,200.0,2,1.1,93.994,-36.4,4.857
24,3,1,3,0,0,0,504.0,3,1.1,93.994,-36.4,4.857
36,2,2,1,0,1,1,124.0,1,1.1,93.994,-36.4,4.856
39,3,2,3,0,0,0,106.0,3,1.1,93.994,-36.4,4.857
54,5,0,0,0,1,0,175.0,5,1.4,93.444,-36.1,4.965
42,3,0,3,0,0,0,141.0,6,1.4,94.465,-41.8,4.864
26,2,0,1,0,1,1,183.0,2,-3.4,92.431,-26.9,0.731
35,3,2,0,0,0,0,44.0,1,1.1,93.994,-36.4,4.857
30,2,0,5,0,0,0,160.0,1,1.4,93.444,-36.1,4.97
55,1,2,1,0,1,0,160.0,3,-1.7,94.215,-40.3,0.896
59,5,0,5,0,1,0,644.5,6,1.4,93.918,-42.7,4.962
53,1,0,1,0,0,0,62.0,2,1.4,93.444,-36.1,4.963
42,4,0,5,0,0,1,168.0,1,1.4,93.444,-36.1,4.963
37,6,0,5,0,0,0,57.0,2,1.1,93.994,-36.4,4.858
42,1,0,1,0,1,0,247.0,2,1.1,93.994,-36.4,4.864
59,6,0,5,0,0,0,460.0,5,1.1,93.994,-36.4,4.857
36,4,2,4,0,1,0,643.0,2,1.4,93.918,-42.7,4.962
55,0,1,3,0,0,0,553.0,1,1.1,93.994,-36.4,4.86
38,2,0,5,0,1,0,154.0,1,1.1,93.994,-36.4,4.856
36,3,0,0,0,0,0,544.0,2,1.1,93.994,-36.4,4.86
41,2,0,1,0,0,0,88.0,1,-2.9,92.201,-31.4,0.884
42,8,0,5,0,0,0,148.0,3,1.4,93.444,-36.1,4.966
36,3,0,0,0,1,0,166.0,2,1.1,93.994,-36.4,4.864
31,6,2,2,0,0,0,198.0,3,1.1,93.994,-36.4,4.857
39,8,0,3,0,0,0,233.0,1,1.1,93.994,-36.4,4.857
32,3,0,3,0,1,1,29.0,3,-1.8,92.893,-46.2,1.299
49,2,0,1,0,0,0,495.0,1,-3.4,92.379,-29.8,0.788
36,8,0,3,0,0,0,406.0,1,1.4,93.444,-36.1,4.964
37,3,0,2,0,0,1,143.0,1,1.4,93.918,-42.7,4.962
21,3,0,3,0,1,0,150.0,2,1.4,93.918,-42.7,4.963
45,6,0,5,0,1,0,175.0,1,-1.8,93.075,-47.1,1.365
30,4,1,4,0,0,0,73.0,2,-1.8,93.075,-47.1,1.405
43,2,0,5,0,0,1,24.0,6,1.4,93.444,-36.1,4.963
38,1,2,1,0,1,0,52.0,2,-1.8,92.893,-46.2,1.25
37,9,0,2,0,1,0,377.0,1,-2.9,92.963,-40.8,1.266
33,3,0,3,0,0,0,544.0,1,1.1,93.994,-36.4,4.86
57,2,1,3,0,1,0,158.0,3,1.4,93.918,-42.7,4.963
56,9,2,5,0,1,0,121.0,2,-1.8,93.075,-47.1,1.498
31,6,0,5,0,1,0,305.0,1,-2.9,92.963,-40.8,1.262
33,2,1,5,0,1,0,143.0,2,-1.8,93.749,-34.6,0.642
32,3,0,0,0,1,0,44.0,4,-1.8,92.893,-46.2,1.313
28,2,1,1,0,0,0,198.0,1,-2.9,92.963,-40.8,1.26
47,0,0,5,0,1,0,87.0,1,-0.1,93.2,-42.0,4.12
48,3,0,3,0,0,0,44.0,6,-1.8,92.893,-46.2,1.25
28,4,1,5,0,0,0,392.0,4,-1.8,92.843,-50.0,1.629
32,10,1,5,0,0,0,138.0,1,-0.1,93.2,-42.0,4.12
34,1,2,2,0,0,0,79.0,3,-1.8,92.893,-46.2,1.281
50,0,2,1,0,0,0,136.0,2,-0.1,93.2,-42.0,4.12
28,4,0,5,0,0,0,154.0,2,-1.8,92.893,-46.2,1.266
56,1,1,1,0,1,0,290.0,6,-0.1,93.2,-42.0,4.021
29,2,0,5,0,0,0,142.0,1,-0.1,93.2,-42.0,4.191
54,5,0,4,0,1,0,40.0,2,1.4,94.465,-41.8,4.967
31,2,0,5,0,0,0,344.0,4,-1.8,92.893,-46.2,1.266
28,3,0,3,0,1,0,379.0,2,1.1,93.994,-36.4,4.855
29,4,0,4,0,0,0,179.0,1,-0.1,93.2,-42.0,4.076
53,1,0,5,0,1,0,501.0,3,-2.9,92.963,-40.8,1.262
41,3,1,2,0,0,0,225.0,1,1.4,93.918,-42.7,4.962
23,10,1,3,0,1,0,189.0,1,-1.7,94.055,-39.8,0.761
55,2,0,1,0,1,0,7.0,3,1.4,94.465,-41.8,4.959
59,4,0,4,0,1,0,43.0,1,-1.8,92.893,-46.2,1.259
49,3,0,0,0,1,0,86.0,1,-1.8,92.893,-46.2,1.313
45,4,1,4,0,1,0,105.0,1,1.4,93.444,-36.1,4.964
41,9,0,3,0,0,1,285.0,2,-1.8,92.893,-46.2,1.299
53,2,0,5,0,1,1,433.0,1,-3.0,92.713,-33.0,0.706
39,1,2,1,0,0,1,208.0,1,1.4,93.918,-42.7,4.962
38,3,0,1,0,1,0,306.0,1,-1.8,92.893,-46.2,1.299
36,3,1,3,0,1,1,644.5,3,1.4,94.465,-41.8,4.955
44,2,0,5,0,0,0,77.0,5,-0.1,93.2,-42.0,4.021
30,4,0,5,0,0,1,96.0,1,1.4,93.444,-36.1,4.965
40,6,0,5,0,1,0,165.0,1,-0.1,93.2,-42.0,4.076
46,4,0,4,0,1,0,77.0,6,1.4,94.465,-41.8,4.864
37,1,0,1,0,0,0,644.5,3,1.1,93.994,-36.4,4.859
55,4,0,5,0,0,0,173.0,6,1.4,93.918,-42.7,4.962
40,4,1,4,0,0,0,260.0,2,1.4,93.918,-42.7,4.963
36,4,0,5,0,1,0,139.0,1,1.4,93.444,-36.1,4.963
38,2,0,2,0,1,0,240.0,1,1.1,93.994,-36.4,4.857
48,6,0,5,0,1,0,298.0,3,1.4,94.465,-41.8,4.958
22,2,1,5,0,0,0,407.0,1,-1.7,94.055,-39.8,0.704
53,2,0,4,0,1,0,233.0,2,1.1,93.994,-36.4,4.857
38,4,1,4,0,1,0,152.0,5,-1.8,93.075,-47.1,1.405
49,3,2,2,0,0,0,644.5,3,1.4,93.918,-42.7,4.962
57,5,0,0,0,0,0,644.5,1,1.1,93.994,-36.4,4.857
57,3,0,0,0,0,1,77.0,1,1.4,93.918,-42.7,4.962
50,3,0,2,0,0,0,103.0,6,-1.8,92.893,-46.2,1.313
33,3,0,0,0,0,0,644.5,2,-1.8,92.893,-46.2,1.299
41,4,1,5,0,0,0,186.0,2,1.4,93.918,-42.7,4.962
37,3,0,2,0,0,0,68.0,1,-0.1,93.2,-42.0,4.021
47,4,0,4,0,0,0,428.0,2,1.4,93.444,-36.1,4.97
30,1,1,1,0,1,0,189.0,1,-1.8,92.893,-46.2,1.327
28,3,1,1,0,1,0,221.0,2,1.4,93.918,-42.7,4.963
64,5,0,5,0,1,1,159.0,2,-1.8,93.075,-47.1,1.405
27,1,1,1,0,0,0,509.0,4,1.4,93.918,-42.7,4.962
50,3,2,3,0,0,0,108.0,6,1.4,94.465,-41.8,4.961
36,4,0,4,0,0,0,206.0,2,1.4,94.465,-41.8,4.959
63,4,0,4,0,1,0,298.0,1,-3.4,92.431,-26.9,0.728
23,1,1,1,0,1,0,103.0,5,-1.8,92.893,-46.2,1.25
33,2,1,5,0,0,0,254.0,1,-2.9,92.963,-40.8,1.26
53,4,0,5,0,1,0,644.5,5,1.4,93.918,-42.7,4.962
31,2,0,5,0,0,0,370.0,3,1.1,93.994,-36.4,4.864
43,2,0,1,0,1,0,121.0,2,-1.8,92.893,-46.2,1.281
29,8,1,5,0,1,0,26.0,2,1.4,93.918,-42.7,4.957
47,3,0,0,0,1,0,74.0,5,1.4,94.465,-41.8,4.866
34,3,0,3,0,1,1,98.0,4,-0.1,93.2,-42.0,4.076
58,2,0,1,0,1,0,104.0,6,1.4,93.918,-42.7,4.961
34,2,1,5,0,0,0,234.0,1,1.1,93.994,-36.4,4.864
46,4,2,4,0,1,0,214.0,2,-1.8,92.893,-46.2,1.244
30,4,2,4,0,1,0,210.0,3,1.4,93.444,-36.1,4.965
29,2,1,3,0,0,0,210.0,3,1.1,93.994,-36.4,4.855
33,4,1,4,0,1,0,241.0,2,1.4,93.444,-36.1,4.963
44,3,0,4,0,0,0,214.0,2,-0.1,93.2,-42.0,4.153
50,4,2,4,0,0,0,46.0,1,-0.1,93.2,-42.0,4.153
32,3,0,0,0,1,0,200.0,2,-1.8,92.893,-46.2,1.299
49,8,0,5,0,0,0,114.0,2,1.4,93.918,-42.7,4.958
47,6,0,1,0,0,1,245.0,1,-1.8,93.075,-47.1,1.405
46,4,0,1,0,1,0,306.0,1,1.4,93.444,-36.1,4.964
30,10,1,4,0,0,0,237.0,2,-1.1,94.199,-37.5,0.88
42,2,2,1,0,1,0,70.0,1,-0.1,93.2,-42.0,4.191
30,4,1,5,0,1,0,143.0,1,-1.8,93.075,-47.1,1.4
37,2,1,1,0,0,0,494.0,4,-1.7,94.215,-40.3,0.782
38,2,1,5,0,1,0,40.0,2,1.4,93.444,-36.1,4.963
26,4,1,4,0,0,0,4.0,1,-1.1,94.601,-49.5,0.977
31,1,0,4,0,0,0,627.0,3,-0.1,93.2,-42.0,4.076
31,3,0,0,0,1,0,644.5,2,-1.8,92.893,-46.2,1.334
40,2,0,5,0,1,1,183.0,6,1.1,93.994,-36.4,4.858
20,1,1,1,0,1,0,290.0,2,1.4,94.465,-41.8,4.962
34,2,1,1,0,1,0,80.0,1,-1.8,92.893,-46.2,1.313
44,3,0,0,0,1,0,464.0,1,1.4,93.918,-42.7,4.957
43,6,0,5,0,0,0,13.0,6,1.4,93.444,-36.1,4.964
29,2,0,5,0,1,0,209.0,2,1.4,93.444,-36.1,4.965
36,2,0,5,0,1,0,11.0,3,1.4,94.465,-41.8,4.959
29,3,0,4,0,0,0,223.0,5,1.1,93.994,-36.4,4.857
55,0,0,0,0,1,0,117.0,3,1.4,93.444,-36.1,4.963
47,2,0,5,0,0,1,139.0,2,1.1,93.994,-36.4,4.856
33,1,1,1,0,0,0,326.0,3,1.4,94.465,-41.8,4.865
44,6,0,1,0,1,0,102.0,6,1.4,93.918,-42.7,4.962
35,2,0,5,0,1,0,78.0,4,1.4,93.918,-42.7,4.961
32,0,1,1,0,0,0,406.0,2,1.4,94.465,-41.8,4.866
46,4,0,4,0,1,0,144.0,2,1.1,93.994,-36.4,4.856
31,3,0,3,0,1,0,590.0,1,1.4,93.918,-42.7,4.962
39,4,0,4,0,1,0,67.0,3,1.4,94.465,-41.8,4.959
26,2,1,5,0,0,0,90.0,2,1.1,93.994,-36.4,4.857
34,9,0,0,0,0,0,214.0,2,1.1,93.994,-36.4,4.856
32,6,0,5,0,1,0,619.0,1,1.1,93.994,-36.4,4.86
22,10,1,5,0,0,0,87.0,1,-3.4,92.649,-30.1,0.716
27,3,0,3,0,0,0,155.0,2,-1.8,92.893,-46.2,1.266
32,2,1,5,0,1,0,8.0,6,-1.8,92.893,-46.2,1.244
47,1,0,1,0,0,0,261.0,1,-1.8,92.893,-46.2,1.244
28,2,1,5,0,0,0,46.0,3,1.4,93.918,-42.7,4.959
34,1,0,1,0,0,0,139.0,1,1.1,93.994,-36.4,4.857
35,7,1,5,0,1,1,98.0,1,-0.1,93.2,-42.0,4.153
46,6,0,2,0,0,1,73.0,4,1.4,94.465,-41.8,4.959
28,8,1,5,0,1,0,73.0,2,1.4,94.465,-41.8,4.947
32,4,1,4,0,0,0,644.5,1,1.4,93.444,-36.1,4.967
39,2,2,1,0,1,0,514.0,5,1.4,93.918,-42.7,4.961
36,6,0,5,0,1,0,133.0,1,1.1,93.994,-36.4,4.857
53,2,0,1,0,0,0,10.0,6,1.4,93.918,-42.7,4.968
50,3,0,2,0,0,0,251.0,1,1.1,93.994,-36.4,4.857
32,3,1,3,0,1,0,276.0,1,-0.1,93.2,-42.0,4.076
28,2,1,5,0,0,1,223.0,1,-1.8,92.893,-46.2,1.334
41,3,0,0,0,0,0,488.0,1,1.1,93.994,-36.4,4.857
50,3,0,5,0,0,0,108.0,1,-0.1,93.2,-42.0,4.021
41,1,1,1,0,1,0,63.0,1,-1.8,92.893,-46.2,1.299
33,2,1,5,0,1,0,236.0,4,1.4,93.444,-36.1,4.967
57,2,0,1,0,0,0,644.5,2,1.4,93.444,-36.1,4.97
40,9,0,5,0,0,0,85.0,3,1.4,94.465,-41.8,4.866
28,7,1,0,0,1,1,462.0,1,-3.4,92.431,-26.9,0.752
45,3,1,1,0,1,1,327.0,1,-1.1,94.199,-37.5,0.886
28,3,1,3,0,0,0,644.5,3,-1.8,92.893,-46.2,1.266
43,4,0,5,0,0,1,113.0,5,-0.1,93.2,-42.0,4.076
67,5,0,2,0,0,0,460.0,2,-2.9,92.201,-31.4,0.859
37,2,0,5,0,0,0,305.0,1,-1.8,92.893,-46.2,1.334
41,6,0,1,0,1,0,180.0,2,-1.8,92.893,-46.2,1.244
46,1,0,1,0,0,1,153.0,1,1.4,94.465,-41.8,4.961
36,9,1,5,0,0,0,644.5,2,-0.1,93.2,-42.0,4.12
39,2,0,1,0,1,0,71.0,5,-1.8,92.893,-46.2,1.266
46,3,0,2,0,0,1,644.5,2,1.1,93.994,-36.4,4.86
49,2,0,5,0,1,0,92.0,2,1.4,93.918,-42.7,4.963
56,3,0,3,0,1,0,260.0,1,1.1,93.994,-36.4,4.859
34,3,0,3,0,1,1,96.0,3,-1.8,92.893,-46.2,1.327
56,6,0,5,0,1,0,124.0,1,-3.4,92.649,-30.1,0.714
39,3,0,3,0,0,0,69.0,4,-1.8,92.893,-46.2,1.313
54,2,2,1,0,0,0,13.0,6,-0.1,93.2,-42.0,4.021
27,3,1,3,0,1,0,352.0,1,-1.8,92.893,-46.2,1.344
37,2,2,5,0,0,0,83.0,1,1.4,94.465,-41.8,4.961
48,3,2,0,0,1,0,332.0,3,1.4,94.465,-41.8,4.864
34,8,1,5,0,1,0,245.0,1,-1.8,92.893,-46.2,1.291
45,4,2,1,0,1,0,141.0,1,-0.1,93.798,-40.4,4.86
35,2,1,1,0,0,0,644.5,2,1.4,94.465,-41.8,4.864
37,3,1,1,0,1,1,131.0,2,1.1,93.994,-36.4,4.858
28,3,1,3,0,1,0,120.0,1,1.1,93.994,-36.4,4.857
48,7,1,3,0,0,0,173.0,2,-2.9,92.201,-31.4,0.881
29,2,0,1,0,1,0,556.0,1,-1.8,92.893,-46.2,1.327
42,8,0,5,0,0,0,644.5,1,1.4,93.918,-42.7,4.963
45,7,0,2,0,0,0,91.0,3,1.4,93.918,-42.7,4.957
48,1,0,0,0,1,0,137.0,1,1.4,93.444,-36.1,4.968
41,8,0,1,0,1,0,143.0,1,1.4,94.465,-41.8,4.959
28,2,1,5,0,0,0,157.0,2,-1.8,93.369,-34.8,0.636
27,4,1,4,0,0,0,248.0,1,1.4,94.465,-41.8,4.961
33,2,1,5,0,0,0,54.0,3,1.4,93.444,-36.1,4.963
36,6,0,5,0,0,0,522.0,1,-1.7,94.055,-39.8,0.737
43,3,0,3,0,0,0,111.0,5,1.4,93.918,-42.7,4.961
49,3,0,3,0,1,0,268.0,1,1.4,93.918,-42.7,4.963
53,9,1,3,0,0,0,144.0,6,1.1,93.994,-36.4,4.857
24,3,1,3,0,0,0,282.0,2,1.1,93.994,-36.4,4.857
29,10,1,1,0,1,1,289.0,1,-1.1,94.767,-50.8,1.05
43,3,0,3,0,1,0,93.0,4,-1.8,92.893,-46.2,1.327
30,9,1,5,0,0,0,202.0,1,-1.8,93.075,-47.1,1.365
52,6,0,5,0,1,1,161.0,1,1.4,93.918,-42.7,4.96
38,3,1,0,0,1,0,108.0,1,1.4,94.465,-41.8,4.961
38,4,0,2,0,1,1,163.0,3,1.1,93.994,-36.4,4.859
58,2,0,1,0,0,0,528.0,1,1.4,93.444,-36.1,4.966
32,1,0,1,0,1,0,126.0,1,-1.8,92.893,-46.2,1.244
56,0,2,4,0,1,0,566.0,1,-3.4,92.649,-30.1,0.72
56,2,0,3,0,0,1,225.0,2,-1.8,92.893,-46.2,1.327
41,1,0,1,0,1,0,644.5,1,1.4,94.465,-41.8,4.962
31,2,1,5,0,1,0,116.0,1,1.4,94.465,-41.8,4.864
42,2,0,5,0,0,0,14.0,6,1.4,94.465,-41.8,4.864
38,0,0,3,0,1,1,173.0,2,1.4,94.465,-41.8,4.967
39,3,0,2,0,0,0,104.0,1,1.1,93.994,-36.4,4.856
32,3,1,5,0,0,0,242.0,2,-0.1,93.2,-42.0,4.191
31,2,1,5,0,0,1,116.0,1,1.4,93.444,-36.1,4.968
33,4,0,4,0,1,0,644.5,6,1.4,93.444,-36.1,4.966
48,8,0,1,0,1,0,175.0,1,1.4,93.444,-36.1,4.964
43,1,0,0,0,1,0,92.0,1,-0.1,93.2,-42.0,4.191
58,2,2,5,0,1,0,418.0,5,1.4,93.918,-42.7,4.96
51,1,0,5,0,1,0,151.0,1,1.1,93.994,-36.4,4.855
