age,job_n,education_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
29.0,3.0,5.0,198.0,1.0,1.1,93.994,-36.4,4.857,0
35.0,2.0,1.0,162.0,3.0,1.1,93.994,-36.4,4.857,0
42.0,4.0,4.0,88.0,2.0,1.4,93.444,-36.1,4.964,0
38.0,3.0,0.0,48.0,4.0,-1.8,92.893,-46.2,1.25,0
29.0,4.0,4.0,112.0,1.0,1.4,93.444,-36.1,4.966,0
52.0,8.0,0.0,60.0,1.0,1.4,94.465,-41.8,4.866,0
37.0,8.0,5.0,181.0,2.0,-1.7,94.055,-39.8,0.754,0
31.0,3.0,3.0,72.0,1.0,1.4,93.918,-42.7,4.962,0
41.0,3.0,1.0,239.0,1.0,-1.8,92.893,-46.2,1.25,0
32.0,2.0,3.0,177.0,1.0,1.4,93.918,-42.7,4.96,0
39.0,2.0,1.0,286.0,2.0,-1.8,93.075,-47.1,1.498,0
37.0,2.0,1.0,73.0,2.0,-1.8,92.893,-46.2,1.25,0
27.0,3.0,1.0,29.0,2.0,1.4,93.918,-42.7,4.961,0
29.0,7.0,1.0,237.0,1.0,1.4,94.465,-41.8,4.864,0
32.0,3.0,0.0,644.5,2.0,-1.1,94.199,-37.5,0.88,1
46.0,6.0,1.0,191.0,2.0,-0.1,93.2,-42.0,4.12,0
38.0,3.0,0.0,277.0,1.0,-1.8,93.075,-47.1,1.453,0
74.0,5.0,0.0,106.0,2.0,-1.7,94.215,-40.3,0.896,0
46.0,1.0,4.0,273.0,4.0,1.1,93.994,-36.4,4.856,0
53.0,2.0,5.0,51.0,4.0,1.4,93.444,-36.1,4.965,0
43.0,6.0,5.0,307.0,1.0,-1.8,93.075,-47.1,1.405,0
38.0,9.0,5.0,144.0,2.0,-1.1,94.767,-50.8,1.03,0
28.0,2.0,1.0,158.0,1.0,-3.4,92.649,-30.1,0.719,0
46.0,6.0,5.0,249.0,1.0,-1.8,93.075,-47.1,1.483,0
27.0,2.0,5.0,540.0,1.0,-0.1,93.798,-40.4,4.86,1
29.0,8.0,4.0,644.5,2.0,1.4,93.918,-42.7,4.963,1
36.0,6.0,5.0,147.0,2.0,-1.8,92.893,-46.2,1.334,0
31.0,3.0,0.0,240.0,2.0,1.4,94.465,-41.8,4.961,0
46.0,6.0,5.0,83.0,2.0,-1.1,94.601,-49.5,1.032,0
32.0,2.0,5.0,59.0,1.0,-0.1,93.2,-42.0,4.021,0
36.0,1.0,1.0,117.0,1.0,1.1,93.994,-36.4,4.86,0
55.0,3.0,3.0,71.0,6.0,1.4,93.918,-42.7,4.962,0
27.0,2.0,1.0,606.0,3.0,1.4,93.918,-42.7,4.958,0
40.0,4.0,5.0,133.0,2.0,-1.8,92.893,-46.2,1.25,0
39.0,6.0,5.0,91.0,2.0,1.4,94.465,-41.8,4.866,0
45.0,2.0,1.0,155.0,1.0,-1.8,92.893,-46.2,1.327,0
51.0,1.0,1.0,171.0,1.0,1.4,93.918,-42.7,4.962,0
60.0,5.0,1.0,223.0,2.0,1.1,93.994,-36.4,4.855,0
47.0,4.0,4.0,60.0,1.0,-1.8,92.893,-46.2,1.344,0
29.0,2.0,5.0,441.0,1.0,1.4,93.918,-42.7,4.963,0
36.0,6.0,5.0,450.0,1.0,-1.8,93.075,-47.1,1.405,0
28.0,1.0,1.0,221.0,2.0,1.1,93.994,-36.4,4.859,0
46.0,0.0,3.0,165.0,2.0,1.1,93.994,-36.4,4.856,0
28.0,8.0,5.0,187.0,1.0,-1.8,93.075,-47.1,1.405,0
47.0,2.0,3.0,253.0,2.0,-1.8,92.893,-46.2,1.327,0
42.0,6.0,1.0,59.0,2.0,-0.1,93.2,-42.0,4.076,0
32.0,2.0,5.0,151.0,1.0,1.4,93.918,-42.7,4.963,0
31.0,1.0,1.0,303.0,2.0,1.4,94.465,-41.8,4.967,0
44.0,1.0,4.0,93.0,1.0,1.4,93.444,-36.1,4.97,0
34.0,3.0,1.0,562.0,3.0,1.4,94.465,-41.8,4.865,0
55.0,4.0,4.0,155.0,1.0,1.4,93.918,-42.7,4.962,0
42.0,6.0,5.0,644.5,2.0,-1.8,93.075,-47.1,1.405,0
38.0,3.0,5.0,154.0,1.0,-0.1,93.2,-42.0,4.153,0
32.0,4.0,4.0,293.0,2.0,1.1,93.994,-36.4,4.858,0
46.0,7.0,3.0,236.0,2.0,-2.9,92.963,-40.8,1.262,1
28.0,6.0,5.0,324.0,1.0,-3.4,92.431,-26.9,0.739,1
28.0,1.0,1.0,644.5,2.0,-1.8,92.893,-46.2,1.281,1
34.0,3.0,1.0,160.0,1.0,1.1,93.994,-36.4,4.857,0
52.0,1.0,1.0,644.5,1.0,-0.1,93.2,-42.0,4.153,0
36.0,3.0,0.0,97.0,6.0,1.4,93.918,-42.7,4.96,0
47.0,0.0,0.0,637.0,2.0,1.4,93.918,-42.7,4.961,0
42.0,3.0,2.0,179.0,1.0,1.1,93.994,-36.4,4.86,0
40.0,3.0,2.0,155.0,3.0,-1.8,93.075,-47.1,1.405,0
69.0,3.0,5.0,400.0,3.0,-2.9,92.201,-31.4,0.883,0
40.0,6.0,5.0,16.0,6.0,1.4,93.918,-42.7,4.96,0
55.0,6.0,2.0,87.0,1.0,-1.8,92.893,-46.2,1.25,0
48.0,3.0,3.0,63.0,5.0,1.4,94.465,-41.8,4.959,0
21.0,7.0,1.0,85.0,3.0,1.4,93.918,-42.7,4.962,0
34.0,9.0,0.0,250.0,1.0,1.4,94.465,-41.8,4.864,0
36.0,4.0,5.0,147.0,2.0,1.1,93.994,-36.4,4.856,0
43.0,4.0,3.0,110.0,6.0,1.4,93.918,-42.7,4.957,0
33.0,0.0,1.0,101.0,3.0,1.4,93.444,-36.1,4.965,0
29.0,4.0,5.0,644.5,3.0,1.4,93.918,-42.7,4.963,0
47.0,3.0,1.0,224.0,3.0,1.4,94.465,-41.8,4.961,0
46.0,1.0,5.0,134.0,1.0,1.4,93.444,-36.1,4.964,0
34.0,7.0,5.0,35.0,1.0,1.1,93.994,-36.4,4.86,0
19.0,10.0,5.0,121.0,5.0,-1.8,92.893,-46.2,1.354,0
42.0,9.0,5.0,154.0,1.0,1.1,93.994,-36.4,4.857,0
58.0,5.0,4.0,60.0,6.0,1.4,93.918,-42.7,4.961,0
24.0,4.0,5.0,467.0,3.0,-1.1,94.767,-50.8,1.049,1
42.0,6.0,1.0,204.0,1.0,1.4,93.918,-42.7,4.962,0
57.0,2.0,1.0,479.0,1.0,-2.9,92.201,-31.4,0.873,1
36.0,3.0,3.0,264.0,3.0,1.4,93.918,-42.7,4.958,0
42.0,3.0,0.0,273.0,1.0,1.1,93.994,-36.4,4.858,0
33.0,3.0,3.0,155.0,1.0,1.1,93.994,-36.4,4.856,0
36.0,1.0,1.0,229.0,2.0,1.1,93.994,-36.4,4.858,0
36.0,3.0,5.0,219.0,4.0,1.1,93.994,-36.4,4.864,0
31.0,1.0,1.0,289.0,3.0,-1.8,93.075,-47.1,1.405,0
21.0,1.0,1.0,644.5,2.0,-1.8,93.075,-47.1,1.435,0
36.0,4.0,2.0,316.0,2.0,-1.8,93.075,-47.1,1.405,0
31.0,2.0,5.0,64.0,1.0,-0.1,93.2,-42.0,4.153,0
44.0,7.0,3.0,206.0,2.0,-1.8,92.893,-46.2,1.334,0
26.0,1.0,5.0,223.0,1.0,-1.8,92.893,-46.2,1.327,0
30.0,1.0,1.0,40.0,1.0,-1.8,93.075,-47.1,1.405,0
26.0,2.0,1.0,416.0,2.0,1.1,93.994,-36.4,4.856,0
43.0,2.0,3.0,207.0,1.0,1.1,93.994,-36.4,4.86,0
61.0,6.0,5.0,147.0,1.0,-3.4,92.649,-30.1,0.715,1
32.0,4.0,5.0,224.0,1.0,1.4,93.444,-36.1,4.963,0
37.0,6.0,5.0,107.0,1.0,-1.8,92.893,-46.2,1.344,0
49.0,3.0,3.0,170.0,2.0,1.1,93.994,-36.4,4.859,0
33.0,3.0,0.0,219.0,1.0,1.4,93.918,-42.7,4.96,0
53.0,2.0,5.0,160.0,6.0,-1.8,92.893,-46.2,1.334,0
28.0,2.0,1.0,498.0,2.0,1.1,93.994,-36.4,4.859,0
24.0,2.0,1.0,644.5,1.0,1.4,94.465,-41.8,4.864,1
89.0,5.0,0.0,245.0,1.0,-1.7,94.055,-39.8,0.72,1
40.0,4.0,5.0,248.0,1.0,-1.8,92.893,-46.2,1.327,0
44.0,7.0,3.0,114.0,1.0,-1.8,93.075,-47.1,1.415,0
46.0,3.0,0.0,58.0,3.0,1.4,93.444,-36.1,4.966,0
34.0,2.0,1.0,161.0,2.0,1.4,94.465,-41.8,4.958,0
40.0,2.0,1.0,644.5,2.0,1.4,93.918,-42.7,4.962,1
26.0,3.0,3.0,366.0,1.0,1.4,93.918,-42.7,4.962,0
55.0,5.0,1.0,644.5,1.0,1.1,93.994,-36.4,4.857,1
41.0,4.0,4.0,644.5,4.0,1.1,93.994,-36.4,4.86,0
81.0,0.0,0.0,151.0,6.0,-3.4,92.649,-30.1,0.719,0
44.0,3.0,5.0,118.0,2.0,1.4,93.918,-42.7,4.962,0
35.0,3.0,3.0,395.0,2.0,1.1,93.994,-36.4,4.858,0
41.0,1.0,3.0,251.0,3.0,1.1,93.994,-36.4,4.857,0
28.0,1.0,3.0,252.0,5.0,-2.9,92.963,-40.8,1.281,0
28.0,2.0,1.0,571.0,1.0,-1.8,93.075,-47.1,1.365,1
49.0,6.0,5.0,215.0,2.0,-2.9,92.963,-40.8,1.266,1
38.0,0.0,2.0,201.0,2.0,1.1,93.994,-36.4,4.857,0
83.0,5.0,1.0,96.0,1.0,-3.0,92.713,-33.0,0.72,0
52.0,3.0,0.0,292.0,6.0,1.4,93.918,-42.7,4.963,0
44.0,4.0,4.0,132.0,3.0,-1.8,92.893,-46.2,1.299,0
47.0,2.0,5.0,252.0,2.0,1.4,94.465,-41.8,4.961,0
31.0,2.0,5.0,173.0,1.0,-1.8,92.893,-46.2,1.244,0
39.0,8.0,1.0,175.0,5.0,1.1,93.994,-36.4,4.855,0
43.0,3.0,3.0,99.0,4.0,-1.8,92.893,-46.2,1.354,0
41.0,9.0,1.0,56.0,6.0,1.1,93.994,-36.4,4.86,0
34.0,3.0,5.0,644.5,3.0,-1.8,92.893,-46.2,1.281,1
65.0,5.0,5.0,318.0,1.0,-1.8,92.893,-46.2,1.266,0
33.0,3.0,2.0,17.0,6.0,1.4,93.918,-42.7,4.962,0
37.0,2.0,1.0,644.5,2.0,1.1,93.994,-36.4,4.859,0
38.0,2.0,3.0,275.0,2.0,-1.8,93.876,-40.0,0.699,1
59.0,4.0,4.0,457.0,2.0,-1.7,94.215,-40.3,0.861,1
36.0,2.0,5.0,55.0,1.0,1.4,93.444,-36.1,4.962,0
48.0,4.0,4.0,220.0,2.0,1.1,93.994,-36.4,4.855,0
33.0,2.0,1.0,68.0,2.0,1.1,93.994,-36.4,4.858,0
38.0,1.0,1.0,62.0,1.0,1.1,93.994,-36.4,4.855,0
31.0,2.0,5.0,140.0,3.0,1.4,93.444,-36.1,4.962,0
50.0,4.0,5.0,174.0,1.0,1.4,93.444,-36.1,4.964,0
29.0,1.0,4.0,305.0,2.0,1.1,93.994,-36.4,4.857,0
39.0,4.0,2.0,155.0,3.0,1.1,93.994,-36.4,4.857,0
38.0,9.0,3.0,120.0,1.0,1.1,93.994,-36.4,4.856,0
37.0,4.0,4.0,482.0,1.0,1.4,93.918,-42.7,4.962,0
58.0,3.0,3.0,80.0,1.0,-0.1,93.2,-42.0,4.153,0
45.0,2.0,1.0,72.0,2.0,1.1,93.994,-36.4,4.859,0
32.0,2.0,1.0,549.0,2.0,1.4,93.918,-42.7,4.96,0
29.0,4.0,5.0,222.0,1.0,-1.8,93.075,-47.1,1.405,0
31.0,4.0,5.0,241.0,5.0,-2.9,92.963,-40.8,1.224,0
39.0,2.0,5.0,90.0,2.0,1.4,93.444,-36.1,4.968,0
28.0,8.0,5.0,186.0,3.0,1.4,93.918,-42.7,4.963,0
44.0,4.0,4.0,112.0,1.0,1.4,94.465,-41.8,4.958,0
30.0,3.0,2.0,55.0,6.0,1.4,93.918,-42.7,4.963,0
25.0,4.0,4.0,65.0,1.0,1.1,93.994,-36.4,4.864,0
42.0,2.0,0.0,148.0,1.0,1.1,93.994,-36.4,4.86,0
32.0,2.0,5.0,155.0,1.0,-0.1,93.2,-42.0,4.076,0
41.0,7.0,3.0,322.0,1.0,-1.8,93.075,-47.1,1.466,0
33.0,8.0,5.0,50.0,1.0,1.1,93.994,-36.4,4.856,0
50.0,2.0,1.0,45.0,1.0,1.1,93.994,-36.4,4.857,0
54.0,4.0,2.0,177.0,6.0,1.4,93.918,-42.7,4.962,0
39.0,2.0,5.0,138.0,1.0,1.4,94.465,-41.8,4.958,0
24.0,2.0,1.0,61.0,1.0,1.1,93.994,-36.4,4.857,0
35.0,6.0,5.0,309.0,1.0,-0.1,93.798,-40.4,5.0,0
50.0,3.0,1.0,200.0,2.0,1.1,93.994,-36.4,4.857,0
24.0,3.0,3.0,504.0,3.0,1.1,93.994,-36.4,4.857,0
36.0,2.0,1.0,124.0,1.0,1.1,93.994,-36.4,4.856,0
39.0,3.0,3.0,106.0,3.0,1.1,93.994,-36.4,4.857,0
54.0,5.0,0.0,175.0,5.0,1.4,93.444,-36.1,4.965,0
42.0,3.0,3.0,141.0,6.0,1.4,94.465,-41.8,4.864,0
26.0,2.0,1.0,183.0,2.0,-3.4,92.431,-26.9,0.731,0
35.0,3.0,0.0,44.0,1.0,1.1,93.994,-36.4,4.857,0
30.0,2.0,5.0,160.0,1.0,1.4,93.444,-36.1,4.97,0
55.0,1.0,1.0,160.0,3.0,-1.7,94.215,-40.3,0.896,0
59.0,5.0,5.0,644.5,6.0,1.4,93.918,-42.7,4.962,1
53.0,1.0,1.0,62.0,2.0,1.4,93.444,-36.1,4.963,0
42.0,4.0,5.0,168.0,1.0,1.4,93.444,-36.1,4.963,0
37.0,6.0,5.0,57.0,2.0,1.1,93.994,-36.4,4.858,0
42.0,1.0,1.0,247.0,2.0,1.1,93.994,-36.4,4.864,0
59.0,6.0,5.0,460.0,5.0,1.1,93.994,-36.4,4.857,1
36.0,4.0,4.0,643.0,2.0,1.4,93.918,-42.7,4.962,0
55.0,0.0,3.0,553.0,1.0,1.1,93.994,-36.4,4.86,0
38.0,2.0,5.0,154.0,1.0,1.1,93.994,-36.4,4.856,0
36.0,3.0,0.0,544.0,2.0,1.1,93.994,-36.4,4.86,0
41.0,2.0,1.0,88.0,1.0,-2.9,92.201,-31.4,0.884,0
42.0,8.0,5.0,148.0,3.0,1.4,93.444,-36.1,4.966,0
36.0,3.0,0.0,166.0,2.0,1.1,93.994,-36.4,4.864,0
31.0,6.0,2.0,198.0,3.0,1.1,93.994,-36.4,4.857,0
39.0,8.0,3.0,233.0,1.0,1.1,93.994,-36.4,4.857,0
32.0,3.0,3.0,29.0,3.0,-1.8,92.893,-46.2,1.299,0
49.0,2.0,1.0,495.0,1.0,-3.4,92.379,-29.8,0.788,1
36.0,8.0,3.0,406.0,1.0,1.4,93.444,-36.1,4.964,0
37.0,3.0,2.0,143.0,1.0,1.4,93.918,-42.7,4.962,0
21.0,3.0,3.0,150.0,2.0,1.4,93.918,-42.7,4.963,0
45.0,6.0,5.0,175.0,1.0,-1.8,93.075,-47.1,1.365,1
30.0,4.0,4.0,73.0,2.0,-1.8,93.075,-47.1,1.405,0
43.0,2.0,5.0,24.0,6.0,1.4,93.444,-36.1,4.963,0
38.0,1.0,1.0,52.0,2.0,-1.8,92.893,-46.2,1.25,0
37.0,9.0,2.0,377.0,1.0,-2.9,92.963,-40.8,1.266,1
33.0,3.0,3.0,544.0,1.0,1.1,93.994,-36.4,4.86,0
57.0,2.0,3.0,158.0,3.0,1.4,93.918,-42.7,4.963,0
56.0,9.0,5.0,121.0,2.0,-1.8,93.075,-47.1,1.498,0
31.0,6.0,5.0,305.0,1.0,-2.9,92.963,-40.8,1.262,1
33.0,2.0,5.0,143.0,2.0,-1.8,93.749,-34.6,0.642,0
32.0,3.0,0.0,44.0,4.0,-1.8,92.893,-46.2,1.313,0
28.0,2.0,1.0,198.0,1.0,-2.9,92.963,-40.8,1.26,1
47.0,0.0,5.0,87.0,1.0,-0.1,93.2,-42.0,4.12,0
48.0,3.0,3.0,44.0,6.0,-1.8,92.893,-46.2,1.25,0
28.0,4.0,5.0,392.0,4.0,-1.8,92.843,-50.0,1.629,1
32.0,10.0,5.0,138.0,1.0,-0.1,93.2,-42.0,4.12,0
34.0,1.0,2.0,79.0,3.0,-1.8,92.893,-46.2,1.281,0
50.0,0.0,1.0,136.0,2.0,-0.1,93.2,-42.0,4.12,0
28.0,4.0,5.0,154.0,2.0,-1.8,92.893,-46.2,1.266,0
56.0,1.0,1.0,290.0,6.0,-0.1,93.2,-42.0,4.021,0
29.0,2.0,5.0,142.0,1.0,-0.1,93.2,-42.0,4.191,0
54.0,5.0,4.0,40.0,2.0,1.4,94.465,-41.8,4.967,0
31.0,2.0,5.0,344.0,4.0,-1.8,92.893,-46.2,1.266,0
28.0,3.0,3.0,379.0,2.0,1.1,93.994,-36.4,4.855,0
29.0,4.0,4.0,179.0,1.0,-0.1,93.2,-42.0,4.076,0
53.0,1.0,5.0,501.0,3.0,-2.9,92.963,-40.8,1.262,1
41.0,3.0,2.0,225.0,1.0,1.4,93.918,-42.7,4.962,0
23.0,10.0,3.0,189.0,1.0,-1.7,94.055,-39.8,0.761,0
55.0,2.0,1.0,7.0,3.0,1.4,94.465,-41.8,4.959,0
59.0,4.0,4.0,43.0,1.0,-1.8,92.893,-46.2,1.259,0
49.0,3.0,0.0,86.0,1.0,-1.8,92.893,-46.2,1.313,0
45.0,4.0,4.0,105.0,1.0,1.4,93.444,-36.1,4.964,0
41.0,9.0,3.0,285.0,2.0,-1.8,92.893,-46.2,1.299,0
53.0,2.0,5.0,433.0,1.0,-3.0,92.713,-33.0,0.706,0
39.0,1.0,1.0,208.0,1.0,1.4,93.918,-42.7,4.962,0
38.0,3.0,1.0,306.0,1.0,-1.8,92.893,-46.2,1.299,0
36.0,3.0,3.0,644.5,3.0,1.4,94.465,-41.8,4.955,1
44.0,2.0,5.0,77.0,5.0,-0.1,93.2,-42.0,4.021,0
30.0,4.0,5.0,96.0,1.0,1.4,93.444,-36.1,4.965,0
40.0,6.0,5.0,165.0,1.0,-0.1,93.2,-42.0,4.076,0
46.0,4.0,4.0,77.0,6.0,1.4,94.465,-41.8,4.864,0
37.0,1.0,1.0,644.5,3.0,1.1,93.994,-36.4,4.859,0
55.0,4.0,5.0,173.0,6.0,1.4,93.918,-42.7,4.962,0
40.0,4.0,4.0,260.0,2.0,1.4,93.918,-42.7,4.963,0
36.0,4.0,5.0,139.0,1.0,1.4,93.444,-36.1,4.963,0
38.0,2.0,2.0,240.0,1.0,1.1,93.994,-36.4,4.857,0
48.0,6.0,5.0,298.0,3.0,1.4,94.465,-41.8,4.958,0
22.0,2.0,5.0,407.0,1.0,-1.7,94.055,-39.8,0.704,1
53.0,2.0,4.0,233.0,2.0,1.1,93.994,-36.4,4.857,0
38.0,4.0,4.0,152.0,5.0,-1.8,93.075,-47.1,1.405,0
49.0,3.0,2.0,644.5,3.0,1.4,93.918,-42.7,4.962,1
57.0,5.0,0.0,644.5,1.0,1.1,93.994,-36.4,4.857,0
57.0,3.0,0.0,77.0,1.0,1.4,93.918,-42.7,4.962,0
50.0,3.0,2.0,103.0,6.0,-1.8,92.893,-46.2,1.313,0
33.0,3.0,0.0,644.5,2.0,-1.8,92.893,-46.2,1.299,1
41.0,4.0,5.0,186.0,2.0,1.4,93.918,-42.7,4.962,0
37.0,3.0,2.0,68.0,1.0,-0.1,93.2,-42.0,4.021,0
47.0,4.0,4.0,428.0,2.0,1.4,93.444,-36.1,4.97,0
30.0,1.0,1.0,189.0,1.0,-1.8,92.893,-46.2,1.327,0
28.0,3.0,1.0,221.0,2.0,1.4,93.918,-42.7,4.963,0
64.0,5.0,5.0,159.0,2.0,-1.8,93.075,-47.1,1.405,0
27.0,1.0,1.0,509.0,4.0,1.4,93.918,-42.7,4.962,1
50.0,3.0,3.0,108.0,6.0,1.4,94.465,-41.8,4.961,0
36.0,4.0,4.0,206.0,2.0,1.4,94.465,-41.8,4.959,0
63.0,4.0,4.0,298.0,1.0,-3.4,92.431,-26.9,0.728,1
23.0,1.0,1.0,103.0,5.0,-1.8,92.893,-46.2,1.25,0
33.0,2.0,5.0,254.0,1.0,-2.9,92.963,-40.8,1.26,0
53.0,4.0,5.0,644.5,5.0,1.4,93.918,-42.7,4.962,0
31.0,2.0,5.0,370.0,3.0,1.1,93.994,-36.4,4.864,0
43.0,2.0,1.0,121.0,2.0,-1.8,92.893,-46.2,1.281,0
29.0,8.0,5.0,26.0,2.0,1.4,93.918,-42.7,4.957,0
47.0,3.0,0.0,74.0,5.0,1.4,94.465,-41.8,4.866,0
34.0,3.0,3.0,98.0,4.0,-0.1,93.2,-42.0,4.076,0
58.0,2.0,1.0,104.0,6.0,1.4,93.918,-42.7,4.961,0
34.0,2.0,5.0,234.0,1.0,1.1,93.994,-36.4,4.864,0
46.0,4.0,4.0,214.0,2.0,-1.8,92.893,-46.2,1.244,0
30.0,4.0,4.0,210.0,3.0,1.4,93.444,-36.1,4.965,0
29.0,2.0,3.0,210.0,3.0,1.1,93.994,-36.4,4.855,0
33.0,4.0,4.0,241.0,2.0,1.4,93.444,-36.1,4.963,0
44.0,3.0,4.0,214.0,2.0,-0.1,93.2,-42.0,4.153,0
50.0,4.0,4.0,46.0,1.0,-0.1,93.2,-42.0,4.153,0
32.0,3.0,0.0,200.0,2.0,-1.8,92.893,-46.2,1.299,0
49.0,8.0,5.0,114.0,2.0,1.4,93.918,-42.7,4.958,0
47.0,6.0,1.0,245.0,1.0,-1.8,93.075,-47.1,1.405,0
46.0,4.0,1.0,306.0,1.0,1.4,93.444,-36.1,4.964,0
30.0,10.0,4.0,237.0,2.0,-1.1,94.199,-37.5,0.88,0
42.0,2.0,1.0,70.0,1.0,-0.1,93.2,-42.0,4.191,0
30.0,4.0,5.0,143.0,1.0,-1.8,93.075,-47.1,1.4,0
37.0,2.0,1.0,494.0,4.0,-1.7,94.215,-40.3,0.782,0
38.0,2.0,5.0,40.0,2.0,1.4,93.444,-36.1,4.963,0
26.0,4.0,4.0,4.0,1.0,-1.1,94.601,-49.5,0.977,0
31.0,1.0,4.0,627.0,3.0,-0.1,93.2,-42.0,4.076,0
31.0,3.0,0.0,644.5,2.0,-1.8,92.893,-46.2,1.334,0
40.0,2.0,5.0,183.0,6.0,1.1,93.994,-36.4,4.858,0
20.0,1.0,1.0,290.0,2.0,1.4,94.465,-41.8,4.962,0
34.0,2.0,1.0,80.0,1.0,-1.8,92.893,-46.2,1.313,0
44.0,3.0,0.0,464.0,1.0,1.4,93.918,-42.7,4.957,0
43.0,6.0,5.0,13.0,6.0,1.4,93.444,-36.1,4.964,0
29.0,2.0,5.0,209.0,2.0,1.4,93.444,-36.1,4.965,0
36.0,2.0,5.0,11.0,3.0,1.4,94.465,-41.8,4.959,0
29.0,3.0,4.0,223.0,5.0,1.1,93.994,-36.4,4.857,0
55.0,0.0,0.0,117.0,3.0,1.4,93.444,-36.1,4.963,0
47.0,2.0,5.0,139.0,2.0,1.1,93.994,-36.4,4.856,0
33.0,1.0,1.0,326.0,3.0,1.4,94.465,-41.8,4.865,0
44.0,6.0,1.0,102.0,6.0,1.4,93.918,-42.7,4.962,0
35.0,2.0,5.0,78.0,4.0,1.4,93.918,-42.7,4.961,0
32.0,0.0,1.0,406.0,2.0,1.4,94.465,-41.8,4.866,0
46.0,4.0,4.0,144.0,2.0,1.1,93.994,-36.4,4.856,0
31.0,3.0,3.0,590.0,1.0,1.4,93.918,-42.7,4.962,1
39.0,4.0,4.0,67.0,3.0,1.4,94.465,-41.8,4.959,0
26.0,2.0,5.0,90.0,2.0,1.1,93.994,-36.4,4.857,0
34.0,9.0,0.0,214.0,2.0,1.1,93.994,-36.4,4.856,0
32.0,6.0,5.0,619.0,1.0,1.1,93.994,-36.4,4.86,0
22.0,10.0,5.0,87.0,1.0,-3.4,92.649,-30.1,0.716,0
27.0,3.0,3.0,155.0,2.0,-1.8,92.893,-46.2,1.266,0
32.0,2.0,5.0,8.0,6.0,-1.8,92.893,-46.2,1.244,0
47.0,1.0,1.0,261.0,1.0,-1.8,92.893,-46.2,1.244,0
28.0,2.0,5.0,46.0,3.0,1.4,93.918,-42.7,4.959,0
34.0,1.0,1.0,139.0,1.0,1.1,93.994,-36.4,4.857,0
35.0,7.0,5.0,98.0,1.0,-0.1,93.2,-42.0,4.153,0
46.0,6.0,2.0,73.0,4.0,1.4,94.465,-41.8,4.959,0
28.0,8.0,5.0,73.0,2.0,1.4,94.465,-41.8,4.947,0
32.0,4.0,4.0,644.5,1.0,1.4,93.444,-36.1,4.967,1
39.0,2.0,1.0,514.0,5.0,1.4,93.918,-42.7,4.961,1
36.0,6.0,5.0,133.0,1.0,1.1,93.994,-36.4,4.857,0
53.0,2.0,1.0,10.0,6.0,1.4,93.918,-42.7,4.968,0
50.0,3.0,2.0,251.0,1.0,1.1,93.994,-36.4,4.857,0
32.0,3.0,3.0,276.0,1.0,-0.1,93.2,-42.0,4.076,1
28.0,2.0,5.0,223.0,1.0,-1.8,92.893,-46.2,1.334,0
41.0,3.0,0.0,488.0,1.0,1.1,93.994,-36.4,4.857,0
50.0,3.0,5.0,108.0,1.0,-0.1,93.2,-42.0,4.021,0
41.0,1.0,1.0,63.0,1.0,-1.8,92.893,-46.2,1.299,0
33.0,2.0,5.0,236.0,4.0,1.4,93.444,-36.1,4.967,0
57.0,2.0,1.0,644.5,2.0,1.4,93.444,-36.1,4.97,0
40.0,9.0,5.0,85.0,3.0,1.4,94.465,-41.8,4.866,0
28.0,7.0,0.0,462.0,1.0,-3.4,92.431,-26.9,0.752,0
45.0,3.0,1.0,327.0,1.0,-1.1,94.199,-37.5,0.886,1
28.0,3.0,3.0,644.5,3.0,-1.8,92.893,-46.2,1.266,1
43.0,4.0,5.0,113.0,5.0,-0.1,93.2,-42.0,4.076,0
67.0,5.0,2.0,460.0,2.0,-2.9,92.201,-31.4,0.859,1
37.0,2.0,5.0,305.0,1.0,-1.8,92.893,-46.2,1.334,0
41.0,6.0,1.0,180.0,2.0,-1.8,92.893,-46.2,1.244,0
46.0,1.0,1.0,153.0,1.0,1.4,94.465,-41.8,4.961,0
36.0,9.0,5.0,644.5,2.0,-0.1,93.2,-42.0,4.12,1
39.0,2.0,1.0,71.0,5.0,-1.8,92.893,-46.2,1.266,0
46.0,3.0,2.0,644.5,2.0,1.1,93.994,-36.4,4.86,0
49.0,2.0,5.0,92.0,2.0,1.4,93.918,-42.7,4.963,0
56.0,3.0,3.0,260.0,1.0,1.1,93.994,-36.4,4.859,0
34.0,3.0,3.0,96.0,3.0,-1.8,92.893,-46.2,1.327,0
56.0,6.0,5.0,124.0,1.0,-3.4,92.649,-30.1,0.714,0
39.0,3.0,3.0,69.0,4.0,-1.8,92.893,-46.2,1.313,0
54.0,2.0,1.0,13.0,6.0,-0.1,93.2,-42.0,4.021,0
27.0,3.0,3.0,352.0,1.0,-1.8,92.893,-46.2,1.344,0
37.0,2.0,5.0,83.0,1.0,1.4,94.465,-41.8,4.961,0
48.0,3.0,0.0,332.0,3.0,1.4,94.465,-41.8,4.864,0
34.0,8.0,5.0,245.0,1.0,-1.8,92.893,-46.2,1.291,0
45.0,4.0,1.0,141.0,1.0,-0.1,93.798,-40.4,4.86,1
35.0,2.0,1.0,644.5,2.0,1.4,94.465,-41.8,4.864,1
37.0,3.0,1.0,131.0,2.0,1.1,93.994,-36.4,4.858,0
